,CustomerID,LoanType,Channel,RecoveryAmount,RecoveryDate
1695,2696,Personal,Digital,4344.663832485147,2025-09-22
1696,2697,Personal,Digital,3794.7110240987845,2025-09-24
1697,2698,Personal,Manual,5544.213809696125,2025-09-09
1698,2699,Business,Manual,12876.209733391754,2025-09-24
1699,2700,Home,Digital,10688.440080420756,2025-09-01
1700,2701,Business,Digital,14241.92412019899,2025-09-02
1701,2702,Home,Digital,9758.060546243523,2025-09-22
1702,2703,Personal,Digital,6006.087880695006,2025-09-24
1703,2704,Home,Digital,13087.27145584531,2025-09-04
1704,2705,Home,Digital,8523.783935609688,2025-09-28
1705,2706,Personal,Manual,4258.670645652688,2025-09-20
1706,2707,Home,Manual,9494.7367177722,2025-09-29
1707,2708,Personal,Manual,3760.6798161128595,2025-09-18
1708,2709,Home,Digital,11349.521986994125,2025-09-10
1709,2710,Home,Digital,9633.267329339687,2025-09-01
1710,2711,Personal,Manual,4684.61719225997,2025-09-10
1711,2712,Personal,Digital,4727.92809550164,2025-09-09
1712,2713,Car,Manual,7763.317299545727,2025-09-23
1713,2714,Home,Digital,9823.635496964394,2025-09-25
1714,2715,Personal,Digital,4898.126203713484,2025-09-13
1715,2716,Business,Digital,16695.689037497155,2025-09-15
1716,2717,Personal,Digital,4221.961340907136,2025-09-18
1717,2718,Home,Manual,9082.500068116287,2025-09-26
1718,2719,Business,Digital,13927.465656313398,2025-09-13
1719,2720,Personal,Digital,4162.066541370925,2025-09-05
1720,2721,Personal,Digital,5632.131275890803,2025-09-02
1721,2722,Personal,Manual,3311.162988556521,2025-09-26
1722,2723,Personal,Digital,4705.427068176208,2025-09-07
1723,2724,Personal,Digital,5743.086402047938,2025-09-09
1724,2725,Home,Digital,9920.81385885307,2025-09-19
1725,2726,Personal,Digital,6072.842073216358,2025-09-14
1726,2727,Home,Digital,10715.662787486064,2025-09-17
1727,2728,Business,Manual,14022.819734309403,2025-09-20
1728,2729,Car,Digital,8590.965598738532,2025-09-20
1729,2730,Home,Digital,10819.823062614065,2025-09-11
1730,2731,Personal,Manual,6346.616748563212,2025-09-22
1731,2732,Home,Digital,11411.262283037824,2025-09-05
1732,2733,Home,Digital,9976.547570165543,2025-09-12
1733,2734,Home,Digital,11793.148075021272,2025-09-29
1734,2735,Personal,Digital,5513.866020902945,2025-09-21
1735,2736,Car,Manual,5826.384349607396,2025-09-09
1736,2737,Home,Manual,9334.062834385059,2025-09-29
1737,2738,Personal,Manual,5834.792189268315,2025-09-27
1738,2739,Personal,Manual,5046.054113090666,2025-09-17
1739,2740,Home,Digital,12322.392832551397,2025-09-08
1740,2741,Car,Digital,8436.530557898823,2025-09-24
1741,2742,Car,Digital,7873.160033402162,2025-09-27
1742,2743,Car,Digital,6323.931917258842,2025-09-08
1743,2744,Personal,Manual,4284.320983187855,2025-09-29
1744,2745,Home,Manual,9085.996967701021,2025-09-12
1745,2746,Home,Digital,11196.631501217747,2025-09-30
1746,2747,Personal,Digital,5887.3330412721925,2025-09-29
1747,2748,Personal,Digital,5419.5404102182865,2025-09-19
1748,2749,Car,Digital,7470.349915377171,2025-09-10
1749,2750,Personal,Digital,5970.4568950760695,2025-09-24
1750,2751,Home,Digital,9641.413774370014,2025-09-02
1751,2752,Personal,Manual,6534.618983099828,2025-09-24
1752,2753,Personal,Manual,2043.3997378038343,2025-09-28
1753,2754,Personal,Digital,6705.409482172029,2025-09-08
1754,2755,Business,Digital,15704.814471574839,2025-09-14
1755,2756,Car,Digital,8352.579814271594,2025-09-19
1756,2757,Business,Manual,13936.608521151134,2025-09-04
1757,2758,Home,Manual,9415.241293092962,2025-09-09
1758,2759,Personal,Manual,5165.105371231825,2025-09-13
1759,2760,Home,Digital,11309.054289087779,2025-09-09
1760,2761,Home,Manual,8605.403008095313,2025-09-26
1761,2762,Car,Digital,8384.799130526237,2025-09-13
1762,2763,Personal,Digital,4165.5293764212165,2025-09-25
1763,2764,Home,Digital,10494.669426673876,2025-09-16
1764,2765,Personal,Digital,6085.969924272277,2025-09-26
1765,2766,Personal,Manual,5694.021095539067,2025-09-22
1766,2767,Car,Digital,7810.788848261401,2025-09-01
1767,2768,Home,Digital,10106.607562044264,2025-09-08
1768,2769,Personal,Digital,6146.707778368704,2025-09-29
1769,2770,Personal,Digital,4580.633760881246,2025-09-09
1770,2771,Home,Digital,12251.409073748911,2025-09-24
1771,2772,Car,Digital,7265.3291025003355,2025-09-13
1772,2773,Car,Digital,5810.374305794039,2025-09-17
1773,2774,Business,Digital,14555.316531983448,2025-09-28
1774,2775,Car,Manual,6352.372364255505,2025-09-22
1775,2776,Personal,Digital,5389.825271326054,2025-09-25
1776,2777,Home,Digital,12469.656684951096,2025-09-09
1777,2778,Home,Digital,9461.500662385773,2025-09-07
1778,2779,Personal,Manual,4547.354639164717,2025-09-23
1779,2780,Car,Manual,5028.694311501532,2025-09-20
1780,2781,Personal,Digital,4757.345146786596,2025-09-23
1781,2782,Business,Digital,17433.972030069337,2025-09-10
1782,2783,Home,Manual,7636.3965322128115,2025-09-21
1783,2784,Home,Manual,9704.450908881401,2025-09-27
1784,2785,Home,Manual,9471.48883081727,2025-09-26
1785,2786,Car,Manual,6270.99428837015,2025-09-05
1786,2787,Home,Manual,9623.323947830086,2025-09-17
1787,2788,Home,Digital,9339.979618056712,2025-09-02
1788,2789,Personal,Digital,6906.3225078035575,2025-09-09
1789,2790,Home,Manual,11309.814594148225,2025-09-02
1790,2791,Personal,Manual,4556.525637311176,2025-09-10
1791,2792,Car,Digital,9773.106130613554,2025-09-27
1792,2793,Home,Manual,8521.166482140095,2025-09-12
1793,2794,Home,Digital,10900.43199385628,2025-09-02
1794,2795,Personal,Digital,6681.8890637745135,2025-09-15
1795,2796,Personal,Manual,3949.1946477325087,2025-09-25
1796,2797,Car,Digital,5968.450941120562,2025-09-03
1797,2798,Personal,Digital,3638.2829343811463,2025-09-02
1798,2799,Personal,Digital,7310.8265639026595,2025-09-07
1799,2800,Personal,Digital,4720.9753493612225,2025-09-28
1800,2801,Business,Digital,15564.2632365815,2025-09-09
1801,2802,Car,Digital,6237.2359216789455,2025-09-11
1802,2803,Personal,Digital,6198.339279329189,2025-09-29
1803,2804,Personal,Manual,3562.128168930498,2025-09-22
1804,2805,Personal,Manual,3910.4843668064136,2025-09-28
1805,2806,Car,Digital,7649.520419416161,2025-09-16
1806,2807,Home,Manual,7723.144887305313,2025-09-07
1807,2808,Personal,Digital,5071.417730485775,2025-09-29
1808,2809,Personal,Digital,6652.20958950327,2025-09-13
1809,2810,Personal,Digital,5678.254397516863,2025-09-03
1810,2811,Home,Manual,9156.65075091403,2025-09-11
1811,2812,Car,Manual,6557.837651356638,2025-09-03
1812,2813,Personal,Digital,4860.864904023436,2025-09-15
1813,2814,Personal,Digital,7246.152319754926,2025-09-08
1814,2815,Personal,Digital,4437.842869465932,2025-09-07
1815,2816,Business,Digital,15960.92616196393,2025-09-05
1816,2817,Personal,Digital,5365.025566342807,2025-09-06
1817,2818,Car,Digital,8358.762507133135,2025-09-25
1818,2819,Home,Manual,10323.808726552368,2025-09-19
1819,2820,Personal,Digital,5217.981195512929,2025-09-28
1820,2821,Personal,Manual,4848.79979173566,2025-09-03
1821,2822,Personal,Manual,4894.2417046967375,2025-09-30
1822,2823,Home,Digital,8227.858344429393,2025-09-11
1823,2824,Car,Manual,4393.212477026669,2025-09-06
1824,2825,Home,Manual,8273.923571133635,2025-09-27
1825,2826,Home,Digital,9938.401323623131,2025-09-24
1826,2827,Personal,Digital,4050.7175780358675,2025-09-21
1827,2828,Business,Manual,14399.499085648356,2025-09-14
1828,2829,Car,Digital,7352.118421017472,2025-09-17
1829,2830,Personal,Digital,5035.305452613163,2025-09-03
1830,2831,Business,Digital,14493.844725492614,2025-09-29
1831,2832,Home,Manual,8946.546162906254,2025-09-24
1832,2833,Home,Manual,5847.978292801666,2025-09-04
1833,2834,Car,Manual,6104.452427032991,2025-09-09
1834,2835,Car,Digital,7413.1836688077565,2025-09-13
1835,2836,Home,Digital,10741.914984321498,2025-09-06
1836,2837,Personal,Digital,3685.8982365207203,2025-09-10
1837,2838,Personal,Manual,4769.78008402977,2025-09-20
1838,2839,Business,Digital,14708.568730135457,2025-09-20
1839,2840,Personal,Digital,4437.530167707666,2025-09-26
1840,2841,Personal,Digital,5967.931385822665,2025-09-21
1841,2842,Home,Digital,12514.113723359744,2025-09-13
1842,2843,Home,Manual,9061.630510563216,2025-09-23
1843,2844,Home,Manual,8019.485449631721,2025-09-14
1844,2845,Business,Manual,13726.404537011998,2025-09-12
1845,2846,Personal,Digital,6189.029157499145,2025-09-23
1846,2847,Personal,Manual,5245.197079047282,2025-09-13
1847,2848,Personal,Manual,7791.735446956494,2025-09-10
1848,2849,Car,Digital,6634.662430905333,2025-09-07
1849,2850,Home,Manual,9302.677775903157,2025-09-05
1850,2851,Personal,Digital,6798.917953418203,2025-09-12
1851,2852,Car,Manual,8083.391084422238,2025-09-29
1852,2853,Car,Manual,3959.906488170743,2025-09-25
1853,2854,Car,Manual,6295.970855952022,2025-09-02
1854,2855,Business,Digital,17234.520765848698,2025-09-08
1855,2856,Personal,Digital,8140.6429903991375,2025-09-26
1856,2857,Car,Digital,8053.795883750819,2025-09-08
1857,2858,Home,Digital,10132.136706303516,2025-09-19
1858,2859,Car,Manual,5088.956217075132,2025-09-05
1859,2860,Car,Manual,8962.49202903702,2025-09-30
1860,2861,Car,Manual,7174.489903758911,2025-09-08
1861,2862,Home,Digital,9651.933073114582,2025-09-10
1862,2863,Personal,Manual,4256.212360399462,2025-09-13
1863,2864,Home,Manual,9372.223820194446,2025-09-09
1864,2865,Business,Manual,14152.56798466574,2025-09-07
1865,2866,Business,Digital,14850.38134245421,2025-09-20
1866,2867,Personal,Digital,4635.809581874508,2025-09-20
1867,2868,Personal,Digital,3597.0654376270404,2025-09-19
1868,2869,Personal,Manual,5747.714747525738,2025-09-11
1869,2870,Car,Manual,5890.057839875621,2025-09-08
1870,2871,Car,Manual,6859.58597901995,2025-09-22
1871,2872,Personal,Digital,6672.258508576327,2025-09-16
1872,2873,Home,Digital,10719.870142373946,2025-09-10
1873,2874,Car,Manual,6164.435428861118,2025-09-06
1874,2875,Car,Manual,6532.705772260721,2025-09-10
1875,2876,Home,Manual,9075.832324620273,2025-09-10
1876,2877,Home,Manual,10495.397997453534,2025-09-25
1877,2878,Home,Digital,10810.83839753879,2025-09-27
1878,2879,Personal,Manual,3846.718776505305,2025-09-19
1879,2880,Home,Manual,10257.418868267701,2025-09-04
1880,2881,Home,Digital,11730.484356358353,2025-09-19
1881,2882,Car,Digital,6011.669373179537,2025-09-03
1882,2883,Home,Digital,12032.783884768105,2025-09-17
1883,2884,Car,Digital,7714.711773208485,2025-09-14
1884,2885,Personal,Manual,4839.923940175918,2025-09-10
1885,2886,Home,Digital,11506.624631596515,2025-09-06
1886,2887,Personal,Digital,4683.023608995722,2025-09-16
1887,2888,Personal,Digital,6204.164514190924,2025-09-09
1888,2889,Car,Digital,6973.224530262145,2025-09-21
1889,2890,Business,Digital,14275.049320289661,2025-09-12
1890,2891,Personal,Manual,3302.692465071679,2025-09-12
1891,2892,Home,Digital,11067.021832903227,2025-09-28
1892,2893,Car,Digital,6404.531660005342,2025-09-14
1893,2894,Personal,Digital,6860.0761231896495,2025-09-26
1894,2895,Home,Digital,11689.283453439642,2025-09-02
1895,2896,Car,Digital,8683.439166032966,2025-09-10
1896,2897,Home,Digital,10624.778579677411,2025-09-04
1897,2898,Personal,Manual,4809.433940753951,2025-09-28
1898,2899,Personal,Manual,3067.545774906867,2025-09-06
1899,2900,Car,Digital,8345.783510157491,2025-09-30
1900,2901,Home,Digital,10879.833455037086,2025-09-23
1901,2902,Personal,Manual,5180.766750350713,2025-09-28
1902,2903,Car,Manual,8325.974173743458,2025-09-29
1903,2904,Personal,Digital,4644.03701605249,2025-09-13
1904,2905,Car,Manual,6148.630140147218,2025-09-23
1905,2906,Personal,Manual,4892.0051058506015,2025-09-14
1906,2907,Business,Manual,12377.477513449552,2025-09-04
1907,2908,Personal,Digital,5062.40117872316,2025-09-10
1908,2909,Personal,Digital,5742.949810466969,2025-09-10
1909,2910,Personal,Digital,4924.578728627169,2025-09-05
1910,2911,Personal,Manual,6070.787291674935,2025-09-29
1911,2912,Car,Manual,4486.890525819607,2025-09-04
1912,2913,Business,Digital,16872.77124023334,2025-09-12
1913,2914,Personal,Manual,5293.422569779205,2025-09-26
1914,2915,Home,Manual,8317.405694932091,2025-09-22
1915,2916,Car,Manual,5190.709718124002,2025-09-27
1916,2917,Car,Manual,3803.6608593090577,2025-09-14
1917,2918,Home,Manual,8045.789985103399,2025-09-07
1918,2919,Personal,Digital,6297.176655002997,2025-09-02
1919,2920,Home,Manual,8932.69712846559,2025-09-14
1920,2921,Home,Manual,10395.57705647021,2025-09-10
1921,2922,Personal,Digital,4630.128929375448,2025-09-28
1922,2923,Home,Digital,11207.106160106563,2025-09-16
1923,2924,Personal,Manual,3639.0016774986943,2025-09-03
1924,2925,Car,Digital,6384.424993790161,2025-09-27
1925,2926,Personal,Manual,4371.4473393951885,2025-09-08
1926,2927,Home,Digital,9835.033488680003,2025-09-23
1927,2928,Home,Digital,8957.177850962787,2025-09-28
1928,2929,Home,Digital,10317.685299283006,2025-09-17
1929,2930,Personal,Digital,5356.435416431289,2025-09-04
1930,2931,Home,Manual,10522.030333795281,2025-09-21
1931,2932,Home,Digital,11436.80567713306,2025-09-30
1932,2933,Home,Digital,11719.943199232832,2025-09-19
1933,2934,Home,Digital,11220.357498393509,2025-09-15
1934,2935,Home,Digital,10832.612758949976,2025-09-20
1935,2936,Car,Digital,6121.055093528108,2025-09-26
1936,2937,Personal,Manual,4679.84663752233,2025-09-10
1937,2938,Car,Digital,7946.793777330814,2025-09-30
1938,2939,Home,Digital,11957.437949370436,2025-09-10
1939,2940,Personal,Digital,5936.288541731814,2025-09-23
1940,2941,Personal,Digital,6490.383434605422,2025-09-24
1941,2942,Personal,Digital,4218.002108634761,2025-09-12
1942,2943,Car,Digital,7023.582373851905,2025-09-09
1943,2944,Car,Manual,6815.220856393525,2025-09-15
1944,2945,Car,Manual,7693.143228891074,2025-09-29
1945,2946,Home,Manual,8825.725624993296,2025-09-18
1946,2947,Home,Digital,10417.554040850846,2025-09-20
1947,2948,Personal,Digital,5937.140306002979,2025-09-01
1948,2949,Personal,Digital,4124.129172854876,2025-09-03
1949,2950,Home,Manual,10928.885459788115,2025-09-08
1950,2951,Personal,Manual,3445.0366882707785,2025-09-07
1951,2952,Personal,Digital,3331.410576440697,2025-09-15
1952,2953,Home,Digital,10510.067008522581,2025-09-08
1953,2954,Car,Manual,8338.150442850678,2025-09-15
1954,2955,Business,Manual,14203.743756400332,2025-09-27
1955,2956,Business,Manual,14401.30865160436,2025-09-22
1956,2957,Home,Manual,9049.662914768536,2025-09-05
1957,2958,Home,Manual,8817.147003274587,2025-09-12
1958,2959,Home,Digital,8955.090630406885,2025-09-12
1959,2960,Car,Manual,3588.7364905149766,2025-09-26
1960,2961,Personal,Manual,4735.526806129036,2025-09-09
1961,2962,Home,Manual,10575.059033208272,2025-09-21
1962,2963,Car,Digital,7694.133704828066,2025-09-09
1963,2964,Personal,Digital,5873.599527052013,2025-09-15
1964,2965,Home,Digital,12083.71754563954,2025-09-15
1965,2966,Home,Digital,10828.766851441058,2025-09-29
1966,2967,Personal,Manual,4352.813879630857,2025-09-20
1967,2968,Personal,Digital,4431.475194349935,2025-09-12
1968,2969,Personal,Digital,7272.212562972086,2025-09-05
1969,2970,Personal,Manual,5131.857334984416,2025-09-01
1970,2971,Personal,Digital,4306.398284080669,2025-09-22
1971,2972,Car,Digital,6178.832332198763,2025-09-19
1972,2973,Personal,Digital,6503.063726928913,2025-09-11
1973,2974,Home,Manual,7755.06996431001,2025-09-26
1974,2975,Personal,Digital,7103.8341575022205,2025-09-18
1975,2976,Business,Manual,10192.244643491147,2025-09-06
1976,2977,Personal,Digital,6672.595197789977,2025-09-17
1977,2978,Home,Manual,9584.273773394358,2025-09-14
1978,2979,Car,Digital,7468.594423056874,2025-09-12
1979,2980,Car,Digital,7174.541564958237,2025-09-25
1980,2981,Personal,Digital,7140.72984859403,2025-09-05
1981,2982,Car,Digital,8057.058858401204,2025-09-07
1982,2983,Home,Digital,9596.796391104548,2025-09-27
1983,2984,Home,Digital,8781.090043971119,2025-09-26
1984,2985,Personal,Digital,5427.297213147308,2025-09-16
1985,2986,Personal,Digital,5248.928866462586,2025-09-25
1986,2987,Car,Digital,5830.131962624491,2025-09-09
1987,2988,Home,Digital,10444.606474517665,2025-09-29
1988,2989,Home,Manual,8311.27844031096,2025-09-23
1989,2990,Car,Manual,6311.148081968034,2025-09-15
1990,2991,Car,Digital,8075.923611648402,2025-09-04
1991,2992,Personal,Digital,6742.609947464036,2025-09-20
1992,2993,Home,Manual,10090.666843643145,2025-09-23
1993,2994,Personal,Digital,4528.559250169795,2025-09-24
1994,2995,Car,Manual,6742.698154595033,2025-09-07
1995,2996,Home,Digital,10563.107121492025,2025-09-27
1996,2997,Business,Manual,11901.445254442919,2025-09-14
1997,2998,Personal,Digital,5648.232784692273,2025-09-30
1998,2999,Personal,Manual,6728.006805501256,2025-09-26
1999,3000,Personal,Digital,5282.426604187004,2025-09-04
2000,3001,Personal,Manual,2586.9807843295193,2025-09-04
2001,3002,Personal,Digital,5280.268671108619,2025-09-24
2002,3003,Business,Digital,14536.28780102675,2025-09-28
2003,3004,Personal,Manual,5536.3266082635455,2025-09-14
2004,3005,Personal,Digital,5774.864991725129,2025-09-25
2005,3006,Car,Manual,6094.907935830308,2025-09-07
2006,3007,Home,Digital,10168.835734144179,2025-09-15
2007,3008,Car,Manual,6045.318838061344,2025-09-12
2008,3009,Personal,Digital,5258.27449434232,2025-09-14
2009,3010,Home,Manual,8073.317974390149,2025-09-13
2010,3011,Personal,Manual,2834.6963027982756,2025-09-30
2011,3012,Personal,Digital,6388.698946694648,2025-09-19
2012,3013,Business,Manual,13037.51882820365,2025-09-12
2013,3014,Personal,Manual,4700.451725002973,2025-09-16
2014,3015,Home,Digital,10785.281951167493,2025-09-26
2015,3016,Home,Manual,9386.424575586258,2025-09-16
2016,3017,Personal,Digital,4076.1820029015757,2025-09-01
2017,3018,Car,Manual,4288.991802537783,2025-09-15
2018,3019,Personal,Digital,4661.307475308008,2025-09-05
2019,3020,Home,Digital,10895.711532416954,2025-09-06
2020,3021,Business,Digital,15022.050132525686,2025-09-27
2021,3022,Home,Digital,10145.078646300766,2025-09-25
2022,3023,Business,Manual,16052.756896499483,2025-09-21
2023,3024,Personal,Manual,2285.491338234557,2025-09-17
2024,3025,Home,Digital,9744.966004089501,2025-09-11
2025,3026,Personal,Digital,7146.604068573928,2025-09-27
2026,3027,Car,Manual,6246.481593605732,2025-09-04
2027,3028,Business,Digital,15044.01483450109,2025-09-18
2028,3029,Personal,Digital,6418.768917011121,2025-09-20
2029,3030,Home,Digital,10555.230436481112,2025-09-14
2030,3031,Personal,Digital,4901.691604955994,2025-09-23
2031,3032,Home,Digital,10692.36892703751,2025-09-09
2032,3033,Home,Manual,8210.269428740681,2025-09-28
2033,3034,Business,Digital,14732.508937111921,2025-09-03
2034,3035,Home,Manual,8863.683686838302,2025-09-03
2035,3036,Personal,Digital,4239.003039923993,2025-09-11
2036,3037,Personal,Digital,5260.69331179648,2025-09-20
2037,3038,Personal,Manual,4925.2878809692065,2025-09-23
2038,3039,Personal,Digital,6103.060456051611,2025-09-22
2039,3040,Personal,Digital,6377.924985516827,2025-09-30
2040,3041,Car,Manual,5813.116198041298,2025-09-05
2041,3042,Home,Digital,10999.41460793907,2025-09-04
2042,3043,Home,Manual,9591.028135447628,2025-09-12
2043,3044,Personal,Digital,5577.8187158159835,2025-09-24
2044,3045,Car,Manual,5724.64870685945,2025-09-12
2045,3046,Car,Digital,6321.932187535889,2025-09-04
2046,3047,Personal,Digital,5752.00188906656,2025-09-03
2047,3048,Car,Manual,4251.764925368339,2025-09-23
2048,3049,Home,Manual,8678.592680918027,2025-09-02
2049,3050,Personal,Digital,2696.3689843514017,2025-09-04
2050,3051,Home,Digital,9163.597576641736,2025-09-24
2051,3052,Home,Digital,9622.866061552575,2025-09-04
2052,3053,Personal,Manual,5816.069049155141,2025-09-26
2053,3054,Business,Manual,14325.729629285122,2025-09-28
2054,3055,Car,Manual,5635.2783793893095,2025-09-07
2055,3056,Home,Digital,11229.36979512975,2025-09-02
2056,3057,Home,Manual,10065.147556056476,2025-09-11
2057,3058,Home,Digital,10339.335151625279,2025-09-05
2058,3059,Home,Digital,9115.62185578631,2025-09-28
2059,3060,Home,Digital,10292.087689933885,2025-09-13
2060,3061,Personal,Manual,4382.529113793436,2025-09-04
2061,3062,Home,Manual,7521.054731003729,2025-09-09
2062,3063,Car,Digital,7717.0467929299675,2025-09-07
2063,3064,Home,Manual,9335.774225162826,2025-09-30
2064,3065,Personal,Manual,5034.051239873024,2025-09-25
2065,3066,Car,Digital,7628.923097167443,2025-09-27
2066,3067,Personal,Digital,5979.843035114983,2025-09-29
2067,3068,Personal,Manual,4284.806366552362,2025-09-13
2068,3069,Personal,Manual,4742.142128845144,2025-09-10
2069,3070,Personal,Digital,4852.259715754468,2025-09-07
2070,3071,Car,Digital,6765.5007843780495,2025-09-18
2071,3072,Home,Digital,11838.249630762075,2025-09-28
2072,3073,Personal,Digital,3206.2312984735036,2025-09-18
2073,3074,Car,Manual,7352.111986985117,2025-09-02
2074,3075,Car,Digital,6729.45912455434,2025-09-21
2075,3076,Car,Manual,5399.954186828255,2025-09-01
2076,3077,Personal,Digital,5511.577484065407,2025-09-13
2077,3078,Home,Digital,9010.390387648997,2025-09-23
2078,3079,Business,Digital,14933.976928053797,2025-09-02
2079,3080,Car,Manual,5281.03242418441,2025-09-04
2080,3081,Personal,Digital,5028.601741814905,2025-09-09
2081,3082,Personal,Manual,3535.0347742071735,2025-09-08
2082,3083,Home,Digital,12101.118685639269,2025-09-26
2083,3084,Business,Digital,17547.016516497955,2025-09-18
2084,3085,Home,Digital,8478.006477251936,2025-09-30
2085,3086,Home,Digital,11044.322704765736,2025-09-16
2086,3087,Personal,Manual,5530.39612689309,2025-09-04
2087,3088,Home,Digital,11042.985202391104,2025-09-04
2088,3089,Car,Manual,5510.263808289967,2025-09-18
2089,3090,Personal,Digital,5005.904437841458,2025-09-02
2090,3091,Car,Digital,6601.725345222305,2025-09-21
2091,3092,Business,Digital,15329.73596884117,2025-09-11
2092,3093,Personal,Digital,4040.034971332824,2025-09-20
2093,3094,Home,Manual,8862.25341403854,2025-09-24
2094,3095,Personal,Manual,2696.637946433916,2025-09-04
2095,3096,Car,Digital,7149.865445771862,2025-09-24
2096,3097,Home,Digital,9251.418310900235,2025-09-14
2097,3098,Home,Manual,9248.179634149685,2025-09-21
2098,3099,Car,Manual,5484.696526868531,2025-09-17
2099,3100,Personal,Manual,4848.696417449445,2025-09-30
2100,3101,Business,Digital,16831.58072836478,2025-09-30
2101,3102,Home,Digital,12089.446936104709,2025-09-25
2102,3103,Personal,Manual,1466.3944931754118,2025-09-08
2103,3104,Home,Manual,7998.967087351461,2025-09-01
2104,3105,Car,Digital,7046.913922887986,2025-09-28
2105,3106,Personal,Manual,5052.3933820577795,2025-09-19
2106,3107,Car,Manual,4319.574595014565,2025-09-19
2107,3108,Business,Digital,14767.907593199785,2025-09-21
2108,3109,Personal,Digital,5380.35720265711,2025-09-07
2109,3110,Business,Digital,15834.888241526667,2025-09-01
2110,3111,Personal,Digital,5627.618406420093,2025-09-01
2111,3112,Personal,Manual,5032.410872265739,2025-09-10
2112,3113,Personal,Digital,5588.594433115863,2025-09-13
2113,3114,Car,Manual,6532.386379957791,2025-09-22
2114,3115,Home,Manual,9066.887727991641,2025-09-30
2115,3116,Personal,Digital,5914.7630897243625,2025-09-05
2116,3117,Home,Digital,8260.677333435775,2025-09-12
2117,3118,Home,Manual,10853.200184365482,2025-09-28
2118,3119,Personal,Manual,1854.621538943611,2025-09-29
2119,3120,Car,Manual,5005.00581971461,2025-09-03
2120,3121,Car,Digital,7123.239203349855,2025-09-29
2121,3122,Home,Digital,11172.612891089842,2025-09-19
2122,3123,Business,Digital,12754.733109200384,2025-09-04
2123,3124,Home,Manual,8966.250811269798,2025-09-15
2124,3125,Business,Digital,16542.395039415736,2025-09-13
2125,3126,Home,Manual,10193.421739234172,2025-09-11
2126,3127,Home,Digital,9802.67034150254,2025-09-26
2127,3128,Personal,Manual,4138.997655653961,2025-09-02
2128,3129,Car,Manual,5560.6222453288465,2025-09-29
2129,3130,Home,Digital,10107.325346473915,2025-09-09
2130,3131,Personal,Manual,3261.808139125878,2025-09-29
2131,3132,Personal,Digital,4360.747837529082,2025-09-12
2132,3133,Home,Digital,10934.376922028368,2025-09-04
2133,3134,Home,Digital,10631.615373272742,2025-09-26
2134,3135,Car,Digital,7841.586507590473,2025-09-19
2135,3136,Car,Digital,7564.014389700837,2025-09-10
2136,3137,Personal,Manual,5345.206321377114,2025-09-11
2137,3138,Car,Manual,7353.856797785994,2025-09-07
2138,3139,Personal,Digital,3508.2833801338957,2025-09-13
2139,3140,Car,Manual,5274.8284195027645,2025-09-09
2140,3141,Car,Manual,6022.348851011953,2025-09-12
2141,3142,Home,Manual,8972.78696941519,2025-09-29
2142,3143,Car,Manual,5495.89131141836,2025-09-02
2143,3144,Personal,Digital,6162.023670988306,2025-09-30
2144,3145,Home,Digital,12479.9483682906,2025-09-22
2145,3146,Car,Manual,6523.394346698081,2025-09-21
2146,3147,Home,Digital,10584.341032198212,2025-09-01
2147,3148,Personal,Digital,6099.456255104331,2025-09-27
2148,3149,Home,Digital,8634.160244796563,2025-09-07
2149,3150,Car,Digital,7378.468940438411,2025-09-01
2150,3151,Personal,Digital,6229.035825467517,2025-09-26
2151,3152,Personal,Digital,4606.846002798889,2025-09-25
2152,3153,Car,Digital,6123.439420098035,2025-09-16
2153,3154,Car,Manual,6077.033267880266,2025-09-04
2154,3155,Personal,Digital,5189.31456679808,2025-09-30
2155,3156,Personal,Digital,4341.347718084542,2025-09-08
2156,3157,Personal,Digital,7346.161276050951,2025-09-17
2157,3158,Personal,Digital,4771.303618992054,2025-09-21
2158,3159,Home,Digital,9346.34064857343,2025-09-19
2159,3160,Car,Digital,7256.378680929389,2025-09-04
2160,3161,Home,Digital,11407.86063770449,2025-09-28
2161,3162,Home,Manual,9020.897098797877,2025-09-04
2162,3163,Personal,Digital,5735.5939200440025,2025-09-08
2163,3164,Car,Digital,6478.489405666843,2025-09-10
2164,3165,Home,Digital,11987.688446403514,2025-09-26
2165,3166,Business,Manual,14174.053233502133,2025-09-29
2166,3167,Home,Manual,10257.241882653132,2025-09-16
2167,3168,Personal,Manual,4938.192758970204,2025-09-19
2168,3169,Home,Digital,11324.884037728785,2025-09-01
2169,3170,Personal,Digital,4376.947440322772,2025-09-05
2170,3171,Home,Digital,10008.589583310437,2025-09-02
2171,3172,Personal,Manual,6115.776714667236,2025-09-29
2172,3173,Personal,Digital,6809.741947283964,2025-09-27
2173,3174,Car,Manual,4923.521280337108,2025-09-16
2174,3175,Personal,Manual,4799.683281436574,2025-09-13
2175,3176,Car,Manual,5782.867439417727,2025-09-30
2176,3177,Personal,Digital,4552.968530635138,2025-09-06
2177,3178,Home,Manual,9341.80763442654,2025-09-04
2178,3179,Home,Digital,11640.962932365408,2025-09-25
2179,3180,Home,Digital,10951.662473284194,2025-09-07
2180,3181,Personal,Digital,4930.487550080965,2025-09-02
2181,3182,Personal,Manual,5117.833415922192,2025-09-23
2182,3183,Personal,Digital,4890.023826419099,2025-09-10
2183,3184,Personal,Digital,5662.114300730602,2025-09-14
2184,3185,Home,Digital,11896.465700455734,2025-09-08
