CustomerID,CallsMade,PaymentStatus,RecoveryAmount,DueDate,PaymentDate
2672,6,1,6692.027096278186,2025-09-07,2025-09-16
2673,10,1,6134.124417688797,2025-09-07,2025-09-14
2674,3,0,0.0,2025-09-07,2025-09-09
2675,1,1,3559.8326687583185,2025-09-07,2025-09-09
2676,3,1,5974.378099504073,2025-09-07,2025-09-11
2677,5,1,5599.7421774974,2025-09-07,2025-09-11
2678,10,1,8283.601067587324,2025-09-07,2025-09-14
2679,10,0,0.0,2025-09-07,2025-09-19
2680,2,0,0.0,2025-09-07,2025-09-07
2681,0,0,0.0,2025-09-07,2025-09-08
2682,7,1,5924.876839021218,2025-09-07,2025-09-11
2683,4,1,5785.692938898729,2025-09-07,2025-09-14
2684,4,0,0.0,2025-09-07,2025-09-09
2685,10,1,5840.9893033235,2025-09-07,2025-09-12
2686,3,1,5256.167328358166,2025-09-07,2025-09-09
2687,5,1,5057.164999899043,2025-09-07,2025-09-10
2688,2,1,4548.472953574239,2025-09-07,2025-09-10
2689,8,1,6547.18575218303,2025-09-07,2025-09-19
2690,4,0,0.0,2025-09-07,2025-09-14
2691,2,0,0.0,2025-09-07,2025-09-08
2692,10,1,6393.082032500001,2025-09-07,2025-09-19
2693,0,1,7629.238202128412,2025-09-07,2025-09-06
2694,9,1,7635.89415114035,2025-09-07,2025-09-17
2695,5,1,7084.639912779173,2025-09-07,2025-09-15
2696,1,0,0.0,2025-09-07,2025-09-07
2697,2,1,5289.10700276106,2025-09-07,2025-09-11
2698,0,0,0.0,2025-09-07,2025-09-07
2699,8,1,6705.75217868245,2025-09-07,2025-09-14
2700,7,1,5970.407054343497,2025-09-07,2025-09-10
2701,1,0,0.0,2025-09-07,2025-09-07
2702,10,1,9624.380900465349,2025-09-07,2025-09-21
2703,7,1,6291.136181399197,2025-09-07,2025-09-15
2704,8,1,5996.249000765147,2025-09-07,2025-09-17
2705,0,0,0.0,2025-09-07,2025-09-06
2706,4,1,5045.995779351353,2025-09-07,2025-09-11
2707,7,1,6735.350026947146,2025-09-07,2025-09-16
2708,10,1,8421.022042741208,2025-09-07,2025-09-12
2709,1,0,0.0,2025-09-07,2025-09-09
2710,3,1,6686.959505232147,2025-09-07,2025-09-09
2711,6,1,5443.6746124339625,2025-09-07,2025-09-11
2712,2,1,4619.056652052847,2025-09-07,2025-09-09
2713,4,1,7046.268508948201,2025-09-07,2025-09-16
2714,7,1,8501.381373601042,2025-09-07,2025-09-13
2715,9,1,6654.997492342245,2025-09-07,2025-09-15
2716,2,1,6606.62340836495,2025-09-07,2025-09-07
2717,3,1,4133.911894370653,2025-09-07,2025-09-11
2718,8,1,5756.475499027189,2025-09-07,2025-09-15
2719,6,1,5190.401757408419,2025-09-07,2025-09-16
2720,0,1,5412.213795147871,2025-09-07,2025-09-08
2721,3,1,5421.023977961375,2025-09-07,2025-09-10
2722,3,1,5838.092644677998,2025-09-07,2025-09-11
2723,8,1,7819.115988850297,2025-09-07,2025-09-12
2724,5,1,5346.833816188198,2025-09-07,2025-09-10
2725,8,1,6693.993106612868,2025-09-07,2025-09-15
2726,5,0,0.0,2025-09-07,2025-09-16
2727,5,1,4662.067780925427,2025-09-07,2025-09-10
2728,4,0,0.0,2025-09-07,2025-09-10
2729,4,0,0.0,2025-09-07,2025-09-11
2730,1,1,6363.785715741859,2025-09-07,2025-09-08
2731,7,1,7496.413713663201,2025-09-07,2025-09-14
2732,7,1,6761.888147432794,2025-09-07,2025-09-14
2733,10,1,7119.936102178711,2025-09-07,2025-09-14
2734,0,1,4490.852065436815,2025-09-07,2025-09-05
2735,7,1,5004.450805299857,2025-09-07,2025-09-15
2736,4,1,6105.5419412611745,2025-09-07,2025-09-09
2737,1,0,0.0,2025-09-07,2025-09-09
2738,1,1,5956.200810661087,2025-09-07,2025-09-07
2739,5,1,8019.371611053244,2025-09-07,2025-09-15
2740,10,0,0.0,2025-09-07,2025-09-15
2741,8,1,6206.450484252619,2025-09-07,2025-09-12
2742,0,1,5270.181618210456,2025-09-07,2025-09-07
2743,5,1,7114.404216401278,2025-09-07,2025-09-15
2744,8,1,7744.5328788608185,2025-09-07,2025-09-19
2745,7,1,5777.529043221119,2025-09-07,2025-09-12
2746,10,1,6720.840606741283,2025-09-07,2025-09-21
2747,5,1,5474.849347240368,2025-09-07,2025-09-10
2748,2,1,4498.155431464713,2025-09-07,2025-09-08
2749,7,1,7871.669413023246,2025-09-07,2025-09-14
2750,8,1,6662.713808982916,2025-09-07,2025-09-19
2751,0,0,0.0,2025-09-07,2025-09-07
2752,8,1,6525.75453726809,2025-09-07,2025-09-21
2753,5,1,6247.708162492707,2025-09-07,2025-09-09
2754,5,1,6053.761965175481,2025-09-07,2025-09-10
2755,3,0,0.0,2025-09-07,2025-09-11
2756,0,1,4779.022626090327,2025-09-07,2025-09-06
2757,9,1,6038.442663533187,2025-09-07,2025-09-13
2758,7,1,7965.280458096931,2025-09-07,2025-09-16
2759,1,0,0.0,2025-09-07,2025-09-08
2760,0,1,4429.727737105459,2025-09-07,2025-09-05
2761,1,1,4269.487933492506,2025-09-07,2025-09-08
2762,0,1,4919.4443490799695,2025-09-07,2025-09-06
2763,0,0,0.0,2025-09-07,2025-09-08
2764,8,1,8757.515217436303,2025-09-07,2025-09-19
2765,0,0,0.0,2025-09-07,2025-09-07
2766,3,0,0.0,2025-09-07,2025-09-11
2767,9,0,0.0,2025-09-07,2025-09-16
2768,5,1,5178.4266956549245,2025-09-07,2025-09-09
2769,6,1,6909.6152187286225,2025-09-07,2025-09-12
2770,1,1,4953.668395083115,2025-09-07,2025-09-09
2771,5,1,6244.807248126972,2025-09-07,2025-09-10
2772,6,1,7122.180884961579,2025-09-07,2025-09-15
2773,9,1,5080.311191807008,2025-09-07,2025-09-19
2774,9,1,5903.658891208083,2025-09-07,2025-09-12
2775,1,0,0.0,2025-09-07,2025-09-07
2776,1,0,0.0,2025-09-07,2025-09-10
2777,9,1,7708.012794927052,2025-09-07,2025-09-20
2778,6,1,6297.451084081342,2025-09-07,2025-09-16
2779,0,0,0.0,2025-09-07,2025-09-07
2780,7,1,6611.87464045443,2025-09-07,2025-09-11
2781,10,1,7711.383617045511,2025-09-07,2025-09-20
2782,2,1,4510.398509097384,2025-09-07,2025-09-09
2783,10,1,8055.072537827321,2025-09-07,2025-09-15
2784,5,1,6819.78372464055,2025-09-07,2025-09-09
2785,8,1,6838.31720725837,2025-09-07,2025-09-15
2786,5,0,0.0,2025-09-07,2025-09-11
2787,8,1,7068.131732867487,2025-09-07,2025-09-14
2788,6,1,7364.973777657027,2025-09-07,2025-09-14
2789,8,0,0.0,2025-09-07,2025-09-18
2790,1,1,4606.160941265844,2025-09-07,2025-09-07
2791,7,1,7061.357018461221,2025-09-07,2025-09-14
2792,7,1,8144.357235714768,2025-09-07,2025-09-10
2793,1,0,0.0,2025-09-07,2025-09-07
2794,3,1,6240.626249488659,2025-09-07,2025-09-10
2795,10,1,6777.60677234132,2025-09-07,2025-09-17
2796,6,1,8518.205690372366,2025-09-07,2025-09-14
2797,10,1,7230.814502410493,2025-09-07,2025-09-18
2798,3,0,0.0,2025-09-07,2025-09-09
2799,3,1,6998.591599679747,2025-09-07,2025-09-10
2800,5,1,5578.468586319268,2025-09-07,2025-09-14
2801,9,1,7867.802497905704,2025-09-07,2025-09-16
2802,5,0,0.0,2025-09-07,2025-09-13
2803,9,1,6253.574952458923,2025-09-07,2025-09-15
2804,2,1,5723.384238254552,2025-09-07,2025-09-08
2805,8,1,5993.259890893716,2025-09-07,2025-09-21
2806,9,1,8701.155976197046,2025-09-07,2025-09-12
2807,10,0,0.0,2025-09-07,2025-09-20
2808,1,0,0.0,2025-09-07,2025-09-07
2809,5,1,5778.868667811281,2025-09-07,2025-09-11
2810,6,1,5092.067873044369,2025-09-07,2025-09-10
2811,8,1,6695.118521902237,2025-09-07,2025-09-15
2812,2,1,5937.094791941299,2025-09-07,2025-09-11
2813,9,0,0.0,2025-09-07,2025-09-13
2814,2,1,5373.399022627658,2025-09-07,2025-09-08
2815,6,1,5386.679771473126,2025-09-07,2025-09-10
2816,3,1,6637.316807289979,2025-09-07,2025-09-07
2817,7,1,7659.180029281798,2025-09-07,2025-09-11
2818,6,1,4552.042651153537,2025-09-07,2025-09-15
2819,4,1,4922.9730461393665,2025-09-07,2025-09-16
2820,6,1,6040.572353367468,2025-09-07,2025-09-12
2821,2,1,4869.074302840909,2025-09-07,2025-09-07
2822,1,0,0.0,2025-09-07,2025-09-09
2823,5,0,0.0,2025-09-07,2025-09-16
2824,1,1,5725.954583147939,2025-09-07,2025-09-08
2825,2,1,7239.477207121173,2025-09-07,2025-09-09
2826,5,1,5619.086490493821,2025-09-07,2025-09-09
2827,4,1,7376.722201103996,2025-09-07,2025-09-15
2828,7,1,4931.667143692687,2025-09-07,2025-09-16
2829,8,0,0.0,2025-09-07,2025-09-13
2830,10,1,7455.814812518246,2025-09-07,2025-09-20
2831,2,0,0.0,2025-09-07,2025-09-10
2832,9,1,6205.288513245605,2025-09-07,2025-09-21
2833,2,1,5877.389930654264,2025-09-07,2025-09-09
2834,2,1,3643.1901545429737,2025-09-07,2025-09-07
2835,5,1,4714.609520596938,2025-09-07,2025-09-16
2836,0,0,0.0,2025-09-07,2025-09-05
2837,6,1,6675.312514510126,2025-09-07,2025-09-11
2838,0,0,0.0,2025-09-07,2025-09-08
2839,4,1,5169.99909433686,2025-09-07,2025-09-11
2840,9,1,6476.88239405383,2025-09-07,2025-09-13
2841,7,1,8236.285174827357,2025-09-07,2025-09-15
2842,3,0,0.0,2025-09-07,2025-09-09
2843,4,0,0.0,2025-09-07,2025-09-09
2844,3,0,0.0,2025-09-07,2025-09-11
2845,3,1,5737.571469168855,2025-09-07,2025-09-10
2846,7,1,7301.516514281634,2025-09-07,2025-09-13
2847,1,1,4440.727850395508,2025-09-07,2025-09-07
2848,0,0,0.0,2025-09-07,2025-09-06
2849,2,1,4058.796307097675,2025-09-07,2025-09-07
2850,8,1,6519.264678958123,2025-09-07,2025-09-17
2851,3,0,0.0,2025-09-07,2025-09-09
2852,9,1,5309.530596665347,2025-09-07,2025-09-13
2853,4,0,0.0,2025-09-07,2025-09-15
2854,1,0,0.0,2025-09-07,2025-09-10
2855,3,0,0.0,2025-09-07,2025-09-10
2856,1,0,0.0,2025-09-07,2025-09-07
2857,1,0,0.0,2025-09-07,2025-09-09
2858,3,1,4901.410396758325,2025-09-07,2025-09-10
2859,5,0,0.0,2025-09-07,2025-09-13
2860,6,1,6437.754218498065,2025-09-07,2025-09-10
2861,9,1,6688.739102938249,2025-09-07,2025-09-15
2862,2,1,5734.519385495122,2025-09-07,2025-09-10
2863,2,1,6000.3183960020815,2025-09-07,2025-09-07
2864,9,1,5604.275284193895,2025-09-07,2025-09-12
2865,5,1,5058.065728569567,2025-09-07,2025-09-14
2866,2,1,3221.415804637811,2025-09-07,2025-09-08
2867,1,1,4829.47669235712,2025-09-07,2025-09-07
2868,7,1,7136.755957617231,2025-09-07,2025-09-11
2869,4,1,7291.276863606487,2025-09-07,2025-09-10
2870,0,0,0.0,2025-09-07,2025-09-07
2871,2,0,0.0,2025-09-07,2025-09-07
2872,9,1,6990.481869083171,2025-09-07,2025-09-13
2873,7,1,7773.22886354269,2025-09-07,2025-09-16
2874,3,0,0.0,2025-09-07,2025-09-10
2875,6,1,6583.827023775984,2025-09-07,2025-09-14
2876,9,1,6907.449420501018,2025-09-07,2025-09-18
2877,1,0,0.0,2025-09-07,2025-09-11
2878,6,1,5588.709123414819,2025-09-07,2025-09-12
2879,4,1,3414.8399569841326,2025-09-07,2025-09-11
2880,4,0,0.0,2025-09-07,2025-09-12
2881,5,1,7223.189487219595,2025-09-07,2025-09-14
2882,8,1,6546.7750249584005,2025-09-07,2025-09-19
2883,5,1,7388.296524800516,2025-09-07,2025-09-12
2884,7,1,5450.366881144325,2025-09-07,2025-09-13
2885,6,1,8628.820210072347,2025-09-07,2025-09-15
2886,8,1,6351.21274533372,2025-09-07,2025-09-17
2887,3,0,0.0,2025-09-07,2025-09-11
2888,1,0,0.0,2025-09-07,2025-09-10
2889,6,0,0.0,2025-09-07,2025-09-13
2890,5,1,5307.811006257162,2025-09-07,2025-09-12
2891,0,1,4785.477953621014,2025-09-07,2025-09-06
2892,10,1,7170.456422482255,2025-09-07,2025-09-15
2893,8,1,6530.097993923974,2025-09-07,2025-09-12
2894,8,1,6084.669590873696,2025-09-07,2025-09-16
2895,1,1,3396.5574438673843,2025-09-07,2025-09-11
2896,2,0,0.0,2025-09-07,2025-09-09
2897,4,1,4995.67242087616,2025-09-07,2025-09-15
2898,4,0,0.0,2025-09-07,2025-09-15
2899,0,1,6074.435669475871,2025-09-07,2025-09-07
2900,7,1,5520.277299527128,2025-09-07,2025-09-09
2901,7,1,4683.051362902513,2025-09-07,2025-09-13
2902,3,1,4544.500252231695,2025-09-07,2025-09-11
2903,6,1,6111.353712160864,2025-09-07,2025-09-15
2904,10,1,6240.778832768254,2025-09-07,2025-09-14
2905,9,1,6520.162921290804,2025-09-07,2025-09-15
2906,2,0,0.0,2025-09-07,2025-09-11
2907,5,0,0.0,2025-09-07,2025-09-13
2908,9,1,6001.546795354196,2025-09-07,2025-09-19
2909,9,1,7809.743896395477,2025-09-07,2025-09-18
2910,8,1,7090.849510798584,2025-09-07,2025-09-20
2911,0,1,7217.959566528551,2025-09-07,2025-09-07
2912,4,0,0.0,2025-09-07,2025-09-11
2913,3,1,5218.278703396849,2025-09-07,2025-09-09
2914,7,1,6115.120824760735,2025-09-07,2025-09-10
2915,10,1,8183.50202354195,2025-09-07,2025-09-12
2916,0,0,0.0,2025-09-07,2025-09-05
2917,8,1,6991.008385196253,2025-09-07,2025-09-21
2918,5,1,5058.493319797567,2025-09-07,2025-09-13
2919,3,0,0.0,2025-09-07,2025-09-07
2920,8,1,7156.421318823622,2025-09-07,2025-09-13
2921,10,1,7396.528897313019,2025-09-07,2025-09-13
2922,4,1,4006.20411187426,2025-09-07,2025-09-15
2923,4,1,5148.689300087123,2025-09-07,2025-09-09
2924,4,1,5990.320190059618,2025-09-07,2025-09-16
2925,0,0,0.0,2025-09-07,2025-09-07
2926,0,0,0.0,2025-09-07,2025-09-08
2927,7,1,7846.279707244046,2025-09-07,2025-09-10
2928,7,1,7097.998444293619,2025-09-07,2025-09-11
2929,5,1,5435.955385868005,2025-09-07,2025-09-10
2930,10,0,0.0,2025-09-07,2025-09-16
2931,3,1,4891.798095490901,2025-09-07,2025-09-07
2932,1,0,0.0,2025-09-07,2025-09-11
2933,1,0,0.0,2025-09-07,2025-09-10
2934,8,1,7397.733243909729,2025-09-07,2025-09-14
2935,4,1,3373.6736038340932,2025-09-07,2025-09-09
2936,3,1,4792.418676466924,2025-09-07,2025-09-08
2937,9,1,8209.30800237513,2025-09-07,2025-09-14
2938,0,1,5296.8174792330465,2025-09-07,2025-09-06
2939,6,1,5441.338847772071,2025-09-07,2025-09-12
2940,2,0,0.0,2025-09-07,2025-09-07
2941,5,1,4797.916574499669,2025-09-07,2025-09-12
2942,4,1,6639.734667989148,2025-09-07,2025-09-12
2943,4,1,5877.811346593007,2025-09-07,2025-09-14
2944,10,1,6781.289540274817,2025-09-07,2025-09-13
2945,4,1,6173.980557322192,2025-09-07,2025-09-15
2946,0,0,0.0,2025-09-07,2025-09-05
2947,0,0,0.0,2025-09-07,2025-09-06
2948,2,0,0.0,2025-09-07,2025-09-09
2949,9,1,6964.598049646897,2025-09-07,2025-09-17
2950,3,1,5687.905807378787,2025-09-07,2025-09-10
2951,4,1,4475.812981077115,2025-09-07,2025-09-14
2952,1,0,0.0,2025-09-07,2025-09-09
2953,7,1,5373.574846672747,2025-09-07,2025-09-14
2954,10,1,7748.280436094416,2025-09-07,2025-09-21
2955,10,1,7559.1514336782375,2025-09-07,2025-09-19
2956,1,0,0.0,2025-09-07,2025-09-08
2957,8,1,6982.119925778649,2025-09-07,2025-09-15
2958,1,0,0.0,2025-09-07,2025-09-08
2959,8,1,6013.487337155414,2025-09-07,2025-09-19
2960,6,1,6965.189928764647,2025-09-07,2025-09-09
2961,7,1,6029.2551884128225,2025-09-07,2025-09-13
2962,10,1,8301.533461082274,2025-09-07,2025-09-15
2963,1,1,4453.177010595273,2025-09-07,2025-09-07
2964,6,1,5674.712363646533,2025-09-07,2025-09-11
2965,5,1,5848.551201187798,2025-09-07,2025-09-09
2966,3,0,0.0,2025-09-07,2025-09-10
2967,6,1,7047.300480574233,2025-09-07,2025-09-09
2968,3,1,5564.921929279993,2025-09-07,2025-09-09
2969,1,1,5237.682348682898,2025-09-07,2025-09-10
2970,9,1,6408.408782952909,2025-09-07,2025-09-12
2971,6,1,6468.091986641102,2025-09-07,2025-09-13
2972,7,1,6329.269505905945,2025-09-07,2025-09-13
2973,1,0,0.0,2025-09-07,2025-09-08
2974,4,0,0.0,2025-09-07,2025-09-11
2975,0,1,4215.697616085281,2025-09-07,2025-09-07
2976,6,1,6327.2914825483795,2025-09-07,2025-09-14
2977,7,1,6550.808768625022,2025-09-07,2025-09-09
2978,5,1,8349.800648793926,2025-09-07,2025-09-13
2979,4,0,0.0,2025-09-07,2025-09-13
2980,5,0,0.0,2025-09-07,2025-09-15
2981,1,0,0.0,2025-09-07,2025-09-09
2982,0,1,4388.973920979688,2025-09-07,2025-09-06
2983,6,1,5360.624257431127,2025-09-07,2025-09-16
2984,6,1,6479.034260593633,2025-09-07,2025-09-14
2985,9,1,5807.163582828869,2025-09-07,2025-09-16
2986,10,1,5926.949852126177,2025-09-07,2025-09-16
2987,9,1,5363.101310124186,2025-09-07,2025-09-16
2988,1,0,0.0,2025-09-07,2025-09-08
2989,1,1,4425.426434807565,2025-09-07,2025-09-08
2990,0,0,0.0,2025-09-07,2025-09-07
2991,9,1,6050.112254058121,2025-09-07,2025-09-19
2992,7,1,5116.737826325996,2025-09-07,2025-09-16
2993,7,1,6149.716263654366,2025-09-07,2025-09-09
2994,0,1,2634.018852267994,2025-09-07,2025-09-07
2995,10,1,7491.765781311695,2025-09-07,2025-09-21
2996,7,1,5843.206021482619,2025-09-07,2025-09-10
2997,8,1,6190.216322507753,2025-09-07,2025-09-13
2998,3,0,0.0,2025-09-07,2025-09-10
2999,0,0,0.0,2025-09-07,2025-09-08
3000,0,0,0.0,2025-09-07,2025-09-06
3001,2,1,5986.8750103603015,2025-09-07,2025-09-10
3002,4,1,6171.743909383998,2025-09-07,2025-09-10
3003,4,0,0.0,2025-09-07,2025-09-13
3004,8,1,5970.093957296212,2025-09-07,2025-09-12
3005,9,1,7251.790755658158,2025-09-07,2025-09-13
3006,1,0,0.0,2025-09-07,2025-09-07
3007,1,0,0.0,2025-09-07,2025-09-10
3008,5,1,7548.894608272083,2025-09-07,2025-09-09
3009,8,1,5587.816418873442,2025-09-07,2025-09-13
3010,0,0,0.0,2025-09-07,2025-09-08
3011,8,1,7353.774711356429,2025-09-07,2025-09-18
3012,8,1,5486.8942623055555,2025-09-07,2025-09-15
3013,8,1,7775.426062346809,2025-09-07,2025-09-16
3014,4,1,5088.072942885806,2025-09-07,2025-09-12
3015,8,1,5849.877799545594,2025-09-07,2025-09-15
3016,10,1,8149.210141193969,2025-09-07,2025-09-20
3017,3,1,6321.574945755765,2025-09-07,2025-09-10
3018,1,0,0.0,2025-09-07,2025-09-09
3019,5,1,5320.9074325867105,2025-09-07,2025-09-14
3020,3,1,5727.368738773275,2025-09-07,2025-09-11
3021,5,1,5290.048099513436,2025-09-07,2025-09-15
3022,2,1,3807.2622415259266,2025-09-07,2025-09-11
3023,5,1,6189.285118127486,2025-09-07,2025-09-12
3024,1,0,0.0,2025-09-07,2025-09-07
3025,1,0,0.0,2025-09-07,2025-09-11
3026,8,0,0.0,2025-09-07,2025-09-14
3027,6,1,5843.577832193188,2025-09-07,2025-09-12
3028,2,1,4454.166443745164,2025-09-07,2025-09-11
3029,10,1,8304.715079612364,2025-09-07,2025-09-16
3030,0,1,4087.9798211653087,2025-09-07,2025-09-05
3031,7,0,0.0,2025-09-07,2025-09-16
3032,5,1,6143.978624880538,2025-09-07,2025-09-09
3033,6,1,7279.911570478988,2025-09-07,2025-09-10
3034,8,1,6343.944651463072,2025-09-07,2025-09-14
3035,4,0,0.0,2025-09-07,2025-09-15
3036,0,1,4265.824549219266,2025-09-07,2025-09-05
3037,9,1,7097.748304469795,2025-09-07,2025-09-15
3038,6,1,6655.699723582375,2025-09-07,2025-09-10
3039,4,0,0.0,2025-09-07,2025-09-10
3040,2,1,6276.560696691309,2025-09-07,2025-09-09
3041,8,1,8471.209451493509,2025-09-07,2025-09-12
3042,0,1,4542.708985042559,2025-09-07,2025-09-05
3043,0,1,5195.854005517826,2025-09-07,2025-09-05
3044,0,0,0.0,2025-09-07,2025-09-05
3045,2,0,0.0,2025-09-07,2025-09-08
3046,5,1,4730.759683686704,2025-09-07,2025-09-09
3047,9,0,0.0,2025-09-07,2025-09-16
3048,10,1,7666.37699954733,2025-09-07,2025-09-15
3049,2,0,0.0,2025-09-07,2025-09-07
3050,7,1,6583.716642695766,2025-09-07,2025-09-09
3051,9,1,6621.310601208002,2025-09-07,2025-09-13
3052,1,1,4581.939487413057,2025-09-07,2025-09-09
3053,8,1,6251.572914652114,2025-09-07,2025-09-14
3054,2,1,5636.333009812708,2025-09-07,2025-09-11
3055,4,1,4833.829612210338,2025-09-07,2025-09-13
3056,9,0,0.0,2025-09-07,2025-09-14
3057,7,1,6092.880421824702,2025-09-07,2025-09-10
3058,1,1,5216.678043465267,2025-09-07,2025-09-08
3059,5,1,4460.379873787662,2025-09-07,2025-09-14
3060,4,1,4748.702654826737,2025-09-07,2025-09-14
3061,9,1,6139.995463980583,2025-09-07,2025-09-13
3062,8,1,8168.231732737313,2025-09-07,2025-09-17
3063,4,1,4969.274857274897,2025-09-07,2025-09-14
3064,1,0,0.0,2025-09-07,2025-09-10
3065,4,1,5744.208379955915,2025-09-07,2025-09-13
3066,3,0,0.0,2025-09-07,2025-09-11
3067,10,1,5959.436253139514,2025-09-07,2025-09-18
3068,6,1,5423.596807852444,2025-09-07,2025-09-13
3069,5,1,4558.991628452305,2025-09-07,2025-09-15
3070,1,1,5870.302354673678,2025-09-07,2025-09-10
3071,10,1,5674.453742564958,2025-09-07,2025-09-16
3072,10,0,0.0,2025-09-07,2025-09-12
3073,4,1,6707.011013144667,2025-09-07,2025-09-12
3074,6,1,6667.897196054977,2025-09-07,2025-09-09
3075,10,1,6924.598152933407,2025-09-07,2025-09-14
3076,6,1,7140.025895393173,2025-09-07,2025-09-10
3077,4,1,8903.201276114098,2025-09-07,2025-09-10
3078,8,1,7077.525641126393,2025-09-07,2025-09-17
3079,3,1,4479.939378002542,2025-09-07,2025-09-08
3080,10,1,8489.017659712586,2025-09-07,2025-09-15
3081,2,1,5586.111456525634,2025-09-07,2025-09-08
3082,3,0,0.0,2025-09-07,2025-09-10
3083,4,1,7911.123401140718,2025-09-07,2025-09-12
3084,5,1,5493.949778056607,2025-09-07,2025-09-09
3085,2,1,6681.944022690555,2025-09-07,2025-09-08
3086,1,0,0.0,2025-09-07,2025-09-11
3087,3,1,5599.843229352731,2025-09-07,2025-09-08
3088,4,1,8456.728349464158,2025-09-07,2025-09-10
3089,3,1,5318.399244504763,2025-09-07,2025-09-08
3090,10,1,10001.668637790315,2025-09-07,2025-09-16
3091,2,0,0.0,2025-09-07,2025-09-10
3092,7,1,6839.826052848769,2025-09-07,2025-09-13
3093,9,1,7646.964758115163,2025-09-07,2025-09-18
3094,3,0,0.0,2025-09-07,2025-09-07
3095,1,1,6900.332443936064,2025-09-07,2025-09-10
3096,1,0,0.0,2025-09-07,2025-09-08
3097,0,0,0.0,2025-09-07,2025-09-07
3098,3,1,4812.245709861234,2025-09-07,2025-09-09
3099,9,1,7769.096846026754,2025-09-07,2025-09-17
3100,8,1,6307.246659129199,2025-09-07,2025-09-13
3101,10,0,0.0,2025-09-07,2025-09-15
3102,6,1,6351.11887932093,2025-09-07,2025-09-10
3103,9,1,6883.061257410588,2025-09-07,2025-09-17
3104,6,1,6772.41073643181,2025-09-07,2025-09-13
3105,6,1,6730.184327251998,2025-09-07,2025-09-12
3106,7,1,5824.805079984532,2025-09-07,2025-09-15
3107,0,0,0.0,2025-09-07,2025-09-06
3108,9,1,6924.854170994902,2025-09-07,2025-09-16
3109,9,1,4465.664180640189,2025-09-07,2025-09-19
3110,7,1,7390.173664784448,2025-09-07,2025-09-14
3111,3,0,0.0,2025-09-07,2025-09-11
3112,3,0,0.0,2025-09-07,2025-09-10
3113,3,1,7293.941703681118,2025-09-07,2025-09-07
3114,5,0,0.0,2025-09-07,2025-09-14
3115,6,1,6390.62804868205,2025-09-07,2025-09-09
3116,5,1,4393.9777865272445,2025-09-07,2025-09-13
3117,0,0,0.0,2025-09-07,2025-09-07
3118,7,1,7142.947636227135,2025-09-07,2025-09-09
3119,9,0,0.0,2025-09-07,2025-09-12
3120,10,1,6236.23048339978,2025-09-07,2025-09-17
3121,6,1,6382.316344727946,2025-09-07,2025-09-15
3122,5,1,6685.50912739638,2025-09-07,2025-09-15
3123,5,1,6546.450379518656,2025-09-07,2025-09-14
3124,4,1,6880.855249860043,2025-09-07,2025-09-13
3125,5,1,6146.380639729539,2025-09-07,2025-09-14
3126,8,1,6773.361609957034,2025-09-07,2025-09-14
3127,9,1,7536.79037444366,2025-09-07,2025-09-20
3128,8,1,6528.607430441362,2025-09-07,2025-09-16
3129,9,1,6112.097581055197,2025-09-07,2025-09-13
3130,7,1,6852.018424822887,2025-09-07,2025-09-14
3131,9,0,0.0,2025-09-07,2025-09-21
3132,8,1,5471.137022288117,2025-09-07,2025-09-21
3133,9,0,0.0,2025-09-07,2025-09-18
3134,7,1,6319.1098528118055,2025-09-07,2025-09-11
3135,7,0,0.0,2025-09-07,2025-09-09
3136,0,0,0.0,2025-09-07,2025-09-07
3137,9,1,5422.223207602672,2025-09-07,2025-09-20
3138,10,1,6445.187367195637,2025-09-07,2025-09-16
3139,4,1,5286.659123261863,2025-09-07,2025-09-15
3140,3,1,4615.7839238241995,2025-09-07,2025-09-09
3141,1,0,0.0,2025-09-07,2025-09-10
3142,7,1,7500.531887445191,2025-09-07,2025-09-09
3143,2,0,0.0,2025-09-07,2025-09-09
3144,3,0,0.0,2025-09-07,2025-09-10
3145,6,1,7217.99159979897,2025-09-07,2025-09-15
3146,9,1,8114.012742779271,2025-09-07,2025-09-13
3147,8,1,6412.1557771576745,2025-09-07,2025-09-16
3148,1,1,4766.392011478755,2025-09-07,2025-09-11
3149,2,0,0.0,2025-09-07,2025-09-08
3150,3,0,0.0,2025-09-07,2025-09-09
3151,9,1,7603.5848052548035,2025-09-07,2025-09-17
3152,0,1,5128.412895109899,2025-09-07,2025-09-06
3153,6,1,6323.51746236583,2025-09-07,2025-09-12
3154,1,1,2656.198699385,2025-09-07,2025-09-07
3155,4,0,0.0,2025-09-07,2025-09-11
3156,0,0,0.0,2025-09-07,2025-09-06
3157,2,1,6156.51460315148,2025-09-07,2025-09-07
3158,1,1,5823.974982462565,2025-09-07,2025-09-08
3159,0,0,0.0,2025-09-07,2025-09-07
3160,6,1,6194.583576890344,2025-09-07,2025-09-13
3161,4,1,6615.84777446406,2025-09-07,2025-09-14
3162,0,0,0.0,2025-09-07,2025-09-06
3163,5,0,0.0,2025-09-07,2025-09-09
3164,4,1,6401.701989470563,2025-09-07,2025-09-16
3165,2,0,0.0,2025-09-07,2025-09-07
3166,6,1,5503.314915153551,2025-09-07,2025-09-13
3167,10,1,6780.213749062141,2025-09-07,2025-09-20
3168,9,0,0.0,2025-09-07,2025-09-12
3169,8,1,5592.214804994968,2025-09-07,2025-09-17
3170,8,1,8062.238986575158,2025-09-07,2025-09-18
